associated_gene	Sample	cyclo_count	noncyclo_count	Cyclo_TPM	Noncyclo_TPM	total_cyclo	total_noncyclo	H0_cyclo_count	H1_cyclo_count	H2_cyclo_count	H0_noncyclo_count	H1_noncyclo_count	H2_noncyclo_count	Cyclo_TPM_Rank	Noncyclo_TPM_Rank	Cyclo_TPM_Median	Noncyclo_TPM_Median	Cyclo_TPM_Mean	Noncyclo_TPM_Mean	Total_bin_cyclo_count_Bin1_le	Total_bin_cyclo_count_Bin2_g	Total_bin_noncyclo_count_Bin1_le	Total_bin_noncyclo_count_Bin2_g	proportion_in_Bin1_cyclo	proportion_in_Bin1_noncyclo	bin_proportion_difference	test_statistic	z_score_of_test_stat	rank_top_99_9_percentile	rank_top_99_5_percentile	rank_top_99_percentile	rank_top_98_percentile	rank_top_95_percentile	Phenotypes	Source_File	CycloHaplotypeDifference	Avg_Cyclo_TPM	SD_Cyclo_TPM	Cyclo_TPM_Z_Score	Avg_Noncyclo_TPM	SD_Noncyclo_TPM	Noncyclo_TPM_Z_Score	NoncycloHaplotypeDifference	CycloFraction	NoncycloFraction	NormalizedCycloFraction	NormalizedNoncycloFraction	NormalizedFractionDifference	Cyclo_TPM_median	Cyclo_TPM_Q1	Cyclo_TPM_Q3	Cyclo_TPM_min	Cyclo_TPM_max	Noncyclo_TPM_median	Noncyclo_TPM_Q1	Noncyclo_TPM_Q3	Noncyclo_TPM_min	Noncyclo_TPM_max	Cyclo Unique associated_gene	Cyclo Total Reads	Cyclo Unique associated_gene >1	Cyclo Unique associated_gene >10	Cyclo Unique associated_gene >100	Cyclo Unique associated_gene >1000	Noncyclo Unique associated_gene	Noncyclo Total Reads	Noncyclo Unique associated_gene >1	Noncyclo Unique associated_gene >10	Noncyclo Unique associated_gene >100	Noncyclo Unique associated_gene >1000	NMD_rank_top_99_5_percentile	Noncyclo_LOE_rank_top_99_5_percentile	Noncyclo_GOE_rank_top_99_5_percentile	Cyclo_GOE_rank_top_99_5_percentile	NMD_rare_steady_state_transcript_rank_top_99_5_percentile	Nonyclo_Allelic_Imbalance_rank_top_99_5_percentile	Cyclo_Allelic_Imbalance_rank_top_99_5_percentile
DND1_HARS1	Patient16	5.0	0.0	3584.229390681004	0.0	1395.0	1271.0	1.0	4.0	0.0	0.0	0.0	0.0	16.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient17	6.0	0.0	6153.846153846154	0.0	975.0	1227.0	2.0	2.0	2.0	0.0	0.0	0.0	8.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient18	2.0	0.0	2024.2914979757088	0.0	988.0	1387.0	1.0	1.0	0.0	0.0	0.0	0.0	20.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient21	7.0	0.0	4940.014114326041	0.0	1417.0	1328.0	3.0	2.0	2.0	0.0	0.0	0.0	10.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient22	6.0	0.0	4914.004914004914	0.0	1221.0	2106.0	1.0	1.0	4.0	0.0	0.0	0.0	11.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient24	7.0	0.0	6610.0094428706325	0.0	1059.0	1661.0	2.0	2.0	3.0	0.0	0.0	0.0	7.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient25	4.0	0.0	2915.451895043732	0.0	1372.0	1946.0	2.0	1.0	1.0	0.0	0.0	0.0	18.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient26	8.0	0.0	4733.727810650888	0.0	1690.0	1469.0	4.0	2.0	2.0	0.0	0.0	0.0	12.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient28	15.0	0.0	10183.299389002035	0.0	1473.0	1202.0	5.0	4.0	6.0	0.0	0.0	0.0	4.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient29	9.0	0.0	8620.689655172413	0.0	1044.0	1857.0	2.0	5.0	2.0	0.0	0.0	0.0	5.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient30	12.0	0.0	7237.6357056694815	0.0	1658.0	1808.0	5.0	4.0	3.0	0.0	0.0	0.0	6.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient31	10.0	0.0	10351.966873706004	0.0	966.0	1858.0	2.0	2.0	6.0	0.0	0.0	0.0	3.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
DND1_HARS1	Patient4	8.0	0.0	5148.005148005148	0.0	1554.0	1450.0	3.0	4.0	1.0	0.0	0.0	0.0	9.0	24.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.0	1.5604302654287614	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	-0.6448361321390115																																			
HARS1	Patient12	520.0	462.0	290340.59184812946	230538.92215568863	1791.0	2004.0	168.0	175.0	177.0	154.0	142.0	166.0	21.0	25.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-33.4508575898046	0.7338775078264551	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	-0.9392696690197716																																			
HARS1	Patient13	548.0	488.0	247069.4319206492	195591.18236472944	2218.0	2495.0	191.0	182.0	175.0	170.0	153.0	165.0	26.0	29.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-29.084127501544607	1.0303027914004772	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	-1.2820317855676155																																			
HARS1	Patient2	145.0	71.0	113547.37666405638	65437.78801843317	1277.0	1085.0	49.0	47.0	49.0	24.0	28.0	19.0	31.0	31.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								28.81518409337381	4.960662468177114	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	-2.558556481838917																																			
HARS1	Patient7	605.0	431.0	350521.436848204	252785.9237536657	1726.0	1705.0	184.0	216.0	205.0	143.0	155.0	133.0	9.0	24.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-35.897905911450515	0.5677653419718759	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	-0.7210744609697637																																			
HARS1	Patient8	410.0	257.0	301692.4208977189	217981.3401187447	1359.0	1179.0	143.0	138.0	129.0	74.0	93.0	90.0	18.0	27.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-31.963071397749275	0.8348724021670041	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	-1.062432523712297																																			
SRSF6	Patient19	74.0	31.0	60211.55410903173	20025.83979328165	1229.0	1548.0	21.0	34.0	19.0	12.0	11.0	8.0	23.0	28.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-33.627616858131056	1.034814554976909	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	-0.7807673257417934																																			
SRSF6	Patient23	27.0	18.0	40601.503759398496	15530.629853321829	665.0	1159.0	6.0	9.0	12.0	7.0	6.0	5.0	28.0	30.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-27.73952417406284	1.2526196893370576	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	-0.8205815216409729																																			
SRSF6	Patient27	92.0	45.0	100327.15376226828	31271.716469770672	917.0	1439.0	24.0	31.0	37.0	15.0	12.0	18.0	20.0	23.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-43.95104673940651	0.6529428432029638	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	-0.6811622921535846																																			
VTA1	Patient11	810.0	640.0	592538.405267008	287511.2309074573	1367.0	2226.0	265.0	274.0	271.0	204.0	227.0	209.0	7.0	31.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								11.253306302897812	4.397225010718253	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	-2.6173234699071224																																			
VTA1	Patient15	613.0	1275.0	445494.1860465116	495530.5091333074	1376.0	2573.0	206.0	213.0	194.0	421.0	433.0	421.0	27.0	24.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-15.001579699816787	0.5143721441938011	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	-0.6008000159352799																																			
VTA1	Patient20	1110.0	862.0	587923.7288135594	495972.3820483314	1888.0	1738.0	354.0	395.0	361.0	278.0	308.0	276.0	10.0	23.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-15.026142558703684	0.5107395263630039	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	-0.5965165326715148																																			
VTA1	Patient3	999.0	1000.0	502767.99194765976	495294.7003467063	1987.0	2019.0	344.0	321.0	334.0	328.0	336.0	336.0	21.0	25.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-14.988462581652929	0.5163120436798556	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	-0.6030859288222451																																			
VTA1	Patient5	676.0	862.0	423558.8972431078	432513.79829402914	1596.0	1993.0	212.0	225.0	239.0	288.0	276.0	298.0	30.0	30.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-11.253306302897814	1.0687068345915955	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	-1.2116793367528391																																			
novelGene_SRSF6_AS	Patient1	0.0	0.0	0.0	0.0	1902.0	1717.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	31.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								111.28182670200547	5.314824765697149	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	-1.3384841519707509																																			
novelGene_SRSF6_AS	Patient10	3.0	2.0	2152.080344332855	917.4311926605506	1394.0	2180.0	1.0	0.0	2.0	1.0	1.0	0.0	21.0	29.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-119.1778353332762	0.5586566126793577	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	-1.1262598547397868																																			
novelGene_SRSF6_AS	Patient6	2.0	1.0	1248.4394506866415	583.4305717619603	1602.0	1714.0	1.0	0.0	1.0	0.0	1.0	0.0	25.0	30.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-111.28182670200547	0.7216124395531042	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	-1.2035223760187377																																			
DND1_HARS1	Patient10	0.0	17.0	0.0	7798.165137614679	1394.0	2180.0	0.0	0.0	0.0	6.0	5.0	6.0	27.0	3.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								-5.381538190074283	1.412800789601638	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	1.6180884368385122																																			
DND1_HARS1	Patient12	0.0	10.0	0.0	4990.0199600798405	1791.0	2004.0	0.0	0.0	0.0	6.0	2.0	2.0	27.0	7.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								-10.286839847120248	1.321604874251416	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	0.803201780380362																																			
DND1_HARS1	Patient13	0.0	25.0	0.0	10020.04008016032	2218.0	2495.0	0.0	0.0	0.0	9.0	8.0	8.0	27.0	2.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								-2.626883336461942	1.464013393517295	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	2.2628472112365645																																			
DND1_HARS1	Patient6	0.0	13.0	0.0	7584.597432905484	1602.0	1714.0	0.0	0.0	0.0	7.0	3.0	3.0	27.0	4.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								-5.686655724795199	1.4071282591817589	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	1.5561139085234577																																			
DND1_HARS1	Patient7	0.0	8.0	0.0	4692.08211143695	1726.0	1705.0	0.0	0.0	0.0	3.0	1.0	4.0	27.0	8.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								-10.96323094779111	1.3090298870491874	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	0.7167441501783255																																			
DND1_HARS1	Patient8	0.0	7.0	0.0	5937.234944868533	1359.0	1179.0	0.0	0.0	0.0	4.0	3.0	0.0	27.0	5.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								-8.377235386376361	1.3571068961310002	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	1.0780710635201718																																			
DND1_HARS1	Patient9	1.0	19.0	580.7200929152149	12726.054922973875	1722.0	1493.0	0.0	1.0	0.0	5.0	6.0	8.0	21.0	1.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								2.626883336461942	1.5616877251428691	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					2222.141521664957	3446.0561542880723	3.0480969929170945																																			
HARS1	Patient1	573.0	643.0	301261.8296529968	374490.39021549217	1902.0	1717.0	202.0	173.0	198.0	213.0	220.0	210.0	19.0	11.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-8.118346400832827	0.3201627661207039	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	0.4725844356371452																																			
HARS1	Patient17	401.0	543.0	411282.0512820513	442542.7872860636	975.0	1227.0	135.0	136.0	130.0	196.0	161.0	186.0	4.0	5.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-3.7026018794798152	0.7323562888128714	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	1.140031995782297																																			
HARS1	Patient18	325.0	594.0	328947.36842105264	428262.4369142033	988.0	1387.0	102.0	115.0	108.0	197.0	210.0	187.0	13.0	6.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-4.570062360739394	0.6513820409057326	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	0.9999724912826704																																			
HARS1	Patient20	715.0	781.0	378707.6271186441	449367.08860759495	1888.0	1738.0	264.0	224.0	227.0	277.0	270.0	234.0	6.0	4.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-3.2978968082879194	0.7701340198702963	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	1.206963705212429																																			
HARS1	Patient23	495.0	545.0	744360.9022556391	470232.9594477998	665.0	1159.0	153.0	180.0	162.0	193.0	162.0	190.0	1.0	3.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-2.097554660404605	0.8821815479778112	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	1.4116129928511314																																			
HARS1	Patient24	475.0	805.0	448536.35505193577	484647.8025285973	1059.0	1661.0	157.0	165.0	153.0	241.0	277.0	287.0	3.0	2.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								-1.2990328505737454	0.956720624264737	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz					326306.0749468037	101959.16673329644	1.5529915813845552																																			
SRSF6	Patient11	299.0	1145.0	218727.139722019	514375.5615453728	1367.0	2226.0	94.0	114.0	91.0	390.0	373.0	382.0	7.0	1.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								9.377068587583716	2.2866401533291647	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	3.597701517188057																																			
SRSF6	Patient15	324.0	294.0	235465.1162790697	114263.505635445	1376.0	2573.0	109.0	108.0	107.0	96.0	97.0	101.0	5.0	11.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-34.61353591452695	0.5481547304712864	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	0.0538982269320035																																			
SRSF6	Patient25	341.0	346.0	248542.2740524781	177800.61664953752	1372.0	1946.0	108.0	125.0	108.0	114.0	115.0	117.0	3.0	6.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-24.44067235033819	0.950180917999936	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	0.6166481359619713																																			
SRSF6	Patient5	354.0	682.0	221804.51127819548	342197.69192172604	1596.0	1993.0	121.0	113.0	120.0	259.0	224.0	199.0	6.0	2.0	126769.62676962678	67276.64155005381	138239.81160383418	108178.14236289564								-9.377068587583716	1.5454865714150705	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					108178.14236289564	112904.70241676932	2.0727174736707186																																			
VTA1	Patient2	1009.0	937.0	790133.1245105717	863594.470046083	1277.0	1085.0	322.0	327.0	360.0	332.0	300.0	305.0	1.0	1.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								5.816577384366638	3.090144554617018	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	2.967184721212773																																			
VTA1	Patient22	754.0	1319.0	617526.6175266175	626305.7929724597	1221.0	2106.0	229.0	272.0	253.0	433.0	446.0	440.0	4.0	8.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-8.841036493481974	0.592356147508487	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	0.6669258857725393																																			
VTA1	Patient28	851.0	786.0	577732.5186693822	653910.1497504159	1473.0	1202.0	272.0	295.0	284.0	253.0	275.0	258.0	12.0	4.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-7.654087657480329	0.7946228375102179	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	0.9345204729151748																																			
VTA1	Patient30	705.0	1148.0	425211.09770808206	634955.7522123894	1658.0	1808.0	229.0	242.0	234.0	372.0	402.0	374.0	29.0	5.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-8.46356341381547	0.6566809339467103	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	0.7507779490619844																																			
VTA1	Patient31	673.0	1178.0	696687.370600414	634015.0699677072	966.0	1858.0	214.0	234.0	225.0	432.0	371.0	375.0	2.0	6.0	534216.3355408389	554969.8795180722	534575.3244359668	557507.4652786839								-8.504363554741964	0.649728225281857	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					557507.4652786839	103157.38099456528	0.7416590451540636																																			
novelGene_SRSF6_AS	Patient19	6.0	22.0	4882.017900732303	14211.886304909562	1229.0	1548.0	1.0	3.0	2.0	8.0	5.0	9.0	12.0	2.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-3.818399747838012	0.6939742832070499	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	1.949073113919762																																			
novelGene_SRSF6_AS	Patient21	4.0	8.0	2822.865208186309	6024.096385542169	1417.0	1328.0	1.0	3.0	0.0	0.0	4.0	4.0	19.0	13.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-18.753130976888794	0.2001357630736469	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	0.0550368358711204																																			
novelGene_SRSF6_AS	Patient26	18.0	26.0	10650.887573964495	17699.115044247785	1690.0	1469.0	2.0	11.0	5.0	9.0	8.0	9.0	4.0	1.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								3.818399747838012	0.946496119968612	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	2.755754502573507																																			
novelGene_SRSF6_AS	Patient27	21.0	11.0	22900.763358778622	7644.197359277276	917.0	1439.0	8.0	6.0	7.0	4.0	2.0	5.0	1.0	9.0	4360.46511627907	4308.023694130317	5568.635320149852	5786.175889951817								-14.608928234990575	0.3371698293587408	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz					5786.175889951817	4322.93193866539	0.4298058576187257																																			
DND1_HARS1	Patient10	0.0	17.0	0.0	7798.165137614679	1394.0	2180.0	0.0	0.0	0.0	6.0	5.0	6.0	27.0	3.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								0.7693513741166161	2.749780666747303	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz								-0.0909090909090909																																		
DND1_HARS1	Patient9	1.0	19.0	580.7200929152149	12726.054922973875	1722.0	1493.0	0.0	1.0	0.0	5.0	6.0	8.0	21.0	1.0	3584.229390681004	388.651379712398	4389.119136742791	2222.141521664957								1.3804329763361851	4.933880717933585	1.0	1.0	1.0	1.0	1.0		merged_ranked_gene.tsv.gz								-0.1428571428571428																																		
HARS1	Patient12	520.0	462.0	290340.59184812946	230538.92215568863	1791.0	2004.0	168.0	175.0	177.0	154.0	142.0	166.0	21.0	25.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								1.850379265508864	1.4725792585346718	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz								-0.0779220779220779																																		
HARS1	Patient16	653.0	647.0	468100.358422939	509047.9937057435	1395.0	1271.0	203.0	229.0	221.0	198.0	217.0	232.0	2.0	1.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								0.8458309110949425	0.1082850250904651	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz								-0.0334075723830735																																		
HARS1	Patient2	145.0	71.0	113547.37666405638	65437.78801843317	1277.0	1085.0	49.0	47.0	49.0	24.0	28.0	19.0	31.0	31.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								2.977553463583733	3.003413739287798	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz								0.1914893617021276																																		
HARS1	Patient20	715.0	781.0	378707.6271186441	449367.08860759495	1888.0	1738.0	264.0	224.0	227.0	277.0	270.0	234.0	6.0	4.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								1.8460168761753708	1.4666546232639337	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz								0.0714285714285714																																		
HARS1	Patient28	307.0	246.0	208418.194161575	204658.90183028285	1473.0	1202.0	118.0	102.0	87.0	88.0	86.0	72.0	27.0	28.0	310319.7674418605	347138.5542168675	317227.10950330645	326306.0749468037								1.8487252188311265	1.4703328695635791	1.0	1.0	1.0	1.0	1.0	Charcot-Marie-Tooth disease, axonal, type 2W, 616625 (3), Autosomal dominant; Usher syndrome type 3B, 614504 (3), Autosomal recessive	merged_ranked_gene.tsv.gz								0.0886075949367088																																		
